date,sector,industry,ratio,n_firms
2022-10-31,Technology,Software - Infrastructure,1.0293,10
2022-11-30,Technology,Software - Infrastructure,1.0219,10
2022-12-30,Technology,Software - Infrastructure,1.0179,10
2023-01-31,Technology,Software - Infrastructure,1.0614,10
2023-02-28,Technology,Software - Infrastructure,1.0715,10
2023-03-31,Technology,Software - Infrastructure,1.0718,10
2023-04-28,Technology,Software - Infrastructure,1.0781,10
2023-05-31,Technology,Software - Infrastructure,1.0954,10
2023-06-30,Technology,Software - Infrastructure,1.1093,11
2023-07-31,Technology,Software - Infrastructure,1.1343,11
2023-08-31,Technology,Software - Infrastructure,1.1658,11
2023-09-29,Technology,Software - Infrastructure,1.1945,11
2023-10-31,Technology,Software - Infrastructure,1.2089,11
2023-11-30,Technology,Software - Infrastructure,1.2272,11
2023-12-29,Technology,Software - Infrastructure,1.2602,11
2024-01-31,Technology,Software - Infrastructure,1.2270,11
2024-02-29,Technology,Software - Infrastructure,1.2349,11
2024-03-28,Technology,Software - Infrastructure,1.2305,11
2024-04-30,Technology,Software - Infrastructure,1.2190,11
2024-05-31,Technology,Software - Infrastructure,1.2258,11
2024-06-28,Technology,Software - Infrastructure,1.2279,13
2024-07-31,Technology,Software - Infrastructure,1.1943,13
2024-08-30,Technology,Software - Infrastructure,1.2274,13
2024-09-30,Technology,Software - Infrastructure,1.2302,14
2024-10-31,Technology,Software - Infrastructure,1.2060,14
2024-11-29,Technology,Software - Infrastructure,1.2134,14
2024-12-31,Technology,Software - Infrastructure,1.2196,14
2025-01-31,Technology,Software - Infrastructure,1.2409,14
2025-02-28,Technology,Software - Infrastructure,1.2442,14
2025-03-31,Technology,Software - Infrastructure,1.2600,14
2025-04-30,Technology,Software - Infrastructure,1.2948,14
2025-05-30,Technology,Software - Infrastructure,1.3191,14
2025-06-30,Technology,Software - Infrastructure,1.3185,14
2025-07-31,Technology,Software - Infrastructure,1.2524,15
2025-08-29,Technology,Software - Infrastructure,1.2576,15
2025-09-30,Technology,Software - Infrastructure,1.2601,15
2025-10-31,Technology,Software - Infrastructure,1.2696,15
2025-11-28,Technology,Software - Infrastructure,1.2825,15
2025-12-31,Technology,Software - Infrastructure,1.2983,15
2026-01-30,Technology,Software - Infrastructure,1.2779,15
2026-02-27,Technology,Software - Infrastructure,1.2851,15
2026-03-31,Technology,Software - Infrastructure,1.2946,15
2026-04-30,Technology,Software - Infrastructure,1.3812,15
2026-05-29,Technology,Software - Infrastructure,1.4572,15
2026-06-30,Technology,Software - Infrastructure,1.4695,15
2026-07-31,Technology,Software - Infrastructure,1.7156,15
2026-08-12,Technology,Software - Infrastructure,1.7190,15
2005-01-31,Utilities,Utilities - Regulated Electric,0.8898,19
2005-02-28,Utilities,Utilities - Regulated Electric,0.8996,19
2005-03-31,Utilities,Utilities - Regulated Electric,0.9138,19
2005-04-29,Utilities,Utilities - Regulated Electric,0.9033,19
2005-05-31,Utilities,Utilities - Regulated Electric,0.9010,19
2005-06-30,Utilities,Utilities - Regulated Electric,0.9728,19
2005-07-29,Utilities,Utilities - Regulated Electric,0.9586,19
2005-08-31,Utilities,Utilities - Regulated Electric,0.9347,19
2005-09-30,Utilities,Utilities - Regulated Electric,0.9515,19
2005-10-31,Utilities,Utilities - Regulated Electric,0.9996,19
2005-11-30,Utilities,Utilities - Regulated Electric,1.0344,19
2005-12-30,Utilities,Utilities - Regulated Electric,1.1061,19
2006-01-31,Utilities,Utilities - Regulated Electric,1.1685,19
2006-02-28,Utilities,Utilities - Regulated Electric,1.1736,19
2006-03-31,Utilities,Utilities - Regulated Electric,1.1809,19
2006-04-28,Utilities,Utilities - Regulated Electric,1.1802,19
2006-05-31,Utilities,Utilities - Regulated Electric,1.1656,19
2006-06-30,Utilities,Utilities - Regulated Electric,1.1659,19
2006-07-31,Utilities,Utilities - Regulated Electric,1.2129,19
2006-08-31,Utilities,Utilities - Regulated Electric,1.1482,19
2006-09-29,Utilities,Utilities - Regulated Electric,1.1235,19
2006-10-31,Utilities,Utilities - Regulated Electric,1.0857,19
2006-11-30,Utilities,Utilities - Regulated Electric,1.0810,19
2006-12-29,Utilities,Utilities - Regulated Electric,1.0490,19
2007-01-31,Utilities,Utilities - Regulated Electric,0.9837,19
2007-02-28,Utilities,Utilities - Regulated Electric,0.9557,19
2007-03-30,Utilities,Utilities - Regulated Electric,0.9369,19
2007-04-30,Utilities,Utilities - Regulated Electric,0.9236,19
2007-05-31,Utilities,Utilities - Regulated Electric,0.9210,19
2007-06-29,Utilities,Utilities - Regulated Electric,0.9009,19
2007-07-31,Utilities,Utilities - Regulated Electric,0.8938,19
2007-08-31,Utilities,Utilities - Regulated Electric,1.0017,19
2007-09-28,Utilities,Utilities - Regulated Electric,1.0641,19
2007-10-31,Utilities,Utilities - Regulated Electric,1.1829,19
2007-11-30,Utilities,Utilities - Regulated Electric,1.1639,19
2007-12-31,Utilities,Utilities - Regulated Electric,1.1684,19
2008-01-31,Utilities,Utilities - Regulated Electric,1.1522,19
2008-02-29,Utilities,Utilities - Regulated Electric,1.0563,19
2008-03-31,Utilities,Utilities - Regulated Electric,1.0385,19
2008-04-30,Utilities,Utilities - Regulated Electric,1.0225,19
2008-05-30,Utilities,Utilities - Regulated Electric,1.0482,19
2008-06-30,Utilities,Utilities - Regulated Electric,1.0120,19
2008-07-31,Utilities,Utilities - Regulated Electric,0.9838,19
2008-08-29,Utilities,Utilities - Regulated Electric,0.9651,19
2008-09-30,Utilities,Utilities - Regulated Electric,0.9409,19
2008-10-31,Utilities,Utilities - Regulated Electric,0.8892,20
2008-11-28,Utilities,Utilities - Regulated Electric,0.8827,20
2008-12-31,Utilities,Utilities - Regulated Electric,0.8277,20
2009-01-30,Utilities,Utilities - Regulated Electric,0.9249,20
2009-02-27,Utilities,Utilities - Regulated Electric,0.8898,20
2009-03-31,Utilities,Utilities - Regulated Electric,0.8966,20
2009-04-30,Utilities,Utilities - Regulated Electric,0.8640,20
2009-05-29,Utilities,Utilities - Regulated Electric,0.8563,20
2009-06-30,Utilities,Utilities - Regulated Electric,0.8564,20
2009-07-31,Utilities,Utilities - Regulated Electric,0.8532,20
2009-08-31,Utilities,Utilities - Regulated Electric,0.8531,20
2009-09-30,Utilities,Utilities - Regulated Electric,0.8587,20
2009-10-30,Utilities,Utilities - Regulated Electric,0.8520,20
2009-11-30,Utilities,Utilities - Regulated Electric,0.8443,20
2009-12-31,Utilities,Utilities - Regulated Electric,0.8657,20
2010-01-29,Utilities,Utilities - Regulated Electric,0.7988,20
2010-02-26,Utilities,Utilities - Regulated Electric,0.8274,20
2010-03-31,Utilities,Utilities - Regulated Electric,0.8254,20
2010-04-30,Utilities,Utilities - Regulated Electric,0.8349,20
2010-05-28,Utilities,Utilities - Regulated Electric,0.8322,20
2010-06-30,Utilities,Utilities - Regulated Electric,0.8399,20
2010-07-30,Utilities,Utilities - Regulated Electric,0.8398,20
2010-08-31,Utilities,Utilities - Regulated Electric,0.8229,20
2010-09-30,Utilities,Utilities - Regulated Electric,0.8112,20
2010-10-29,Utilities,Utilities - Regulated Electric,0.8017,20
2010-11-30,Utilities,Utilities - Regulated Electric,0.8062,20
2010-12-31,Utilities,Utilities - Regulated Electric,0.8251,20
2011-01-31,Utilities,Utilities - Regulated Electric,0.7579,20
2011-02-28,Utilities,Utilities - Regulated Electric,0.7515,20
2011-03-31,Utilities,Utilities - Regulated Electric,0.7400,20
2011-04-29,Utilities,Utilities - Regulated Electric,0.7514,20
2011-05-31,Utilities,Utilities - Regulated Electric,0.7296,20
2011-06-30,Utilities,Utilities - Regulated Electric,0.7403,20
2011-07-29,Utilities,Utilities - Regulated Electric,0.7600,20
2011-08-31,Utilities,Utilities - Regulated Electric,0.7341,20
2011-09-30,Utilities,Utilities - Regulated Electric,0.7088,20
2011-10-31,Utilities,Utilities - Regulated Electric,0.6911,20
2011-11-30,Utilities,Utilities - Regulated Electric,0.6945,20
2011-12-30,Utilities,Utilities - Regulated Electric,0.7009,20
2012-01-31,Utilities,Utilities - Regulated Electric,0.6924,20
2012-02-29,Utilities,Utilities - Regulated Electric,0.6978,20
2012-03-30,Utilities,Utilities - Regulated Electric,0.7076,20
2012-04-30,Utilities,Utilities - Regulated Electric,0.7053,20
2012-05-31,Utilities,Utilities - Regulated Electric,0.6987,20
2012-06-29,Utilities,Utilities - Regulated Electric,0.6868,20
2012-07-31,Utilities,Utilities - Regulated Electric,0.6724,20
2012-08-31,Utilities,Utilities - Regulated Electric,0.6610,20
2012-09-28,Utilities,Utilities - Regulated Electric,0.6530,20
2012-10-31,Utilities,Utilities - Regulated Electric,0.6529,20
2012-11-30,Utilities,Utilities - Regulated Electric,0.6379,20
2012-12-31,Utilities,Utilities - Regulated Electric,0.6249,20
2013-01-31,Utilities,Utilities - Regulated Electric,0.6241,19
2013-02-28,Utilities,Utilities - Regulated Electric,0.6175,19
2013-03-28,Utilities,Utilities - Regulated Electric,0.6070,19
2013-04-30,Utilities,Utilities - Regulated Electric,0.5949,19
2013-05-31,Utilities,Utilities - Regulated Electric,0.6031,19
2013-06-28,Utilities,Utilities - Regulated Electric,0.6009,19
2013-07-31,Utilities,Utilities - Regulated Electric,0.6027,19
2013-08-30,Utilities,Utilities - Regulated Electric,0.6475,19
2013-09-30,Utilities,Utilities - Regulated Electric,0.6973,19
2013-10-31,Utilities,Utilities - Regulated Electric,0.7166,19
2013-11-29,Utilities,Utilities - Regulated Electric,0.7312,19
2013-12-31,Utilities,Utilities - Regulated Electric,0.7451,19
2014-01-31,Utilities,Utilities - Regulated Electric,0.7766,19
2014-02-28,Utilities,Utilities - Regulated Electric,0.7895,19
2014-03-31,Utilities,Utilities - Regulated Electric,0.8125,19
2014-04-30,Utilities,Utilities - Regulated Electric,0.8244,19
2014-05-30,Utilities,Utilities - Regulated Electric,0.8395,19
2014-06-30,Utilities,Utilities - Regulated Electric,0.8560,19
2014-07-31,Utilities,Utilities - Regulated Electric,0.8555,19
2014-08-29,Utilities,Utilities - Regulated Electric,0.8656,19
2014-09-30,Utilities,Utilities - Regulated Electric,0.8801,19
2014-10-31,Utilities,Utilities - Regulated Electric,0.8834,19
2014-11-28,Utilities,Utilities - Regulated Electric,0.9069,19
2014-12-31,Utilities,Utilities - Regulated Electric,0.9036,19
2015-01-30,Utilities,Utilities - Regulated Electric,0.8981,19
2015-02-27,Utilities,Utilities - Regulated Electric,0.9419,19
2015-03-31,Utilities,Utilities - Regulated Electric,0.9615,19
2015-04-30,Utilities,Utilities - Regulated Electric,0.9678,19
2015-05-29,Utilities,Utilities - Regulated Electric,1.0655,19
2015-06-30,Utilities,Utilities - Regulated Electric,1.0891,19
2015-07-31,Utilities,Utilities - Regulated Electric,1.1410,19
2015-08-31,Utilities,Utilities - Regulated Electric,1.1437,19
2015-09-30,Utilities,Utilities - Regulated Electric,1.1299,19
2015-10-30,Utilities,Utilities - Regulated Electric,1.1079,19
2015-11-30,Utilities,Utilities - Regulated Electric,1.0356,19
2015-12-31,Utilities,Utilities - Regulated Electric,1.0275,19
2016-01-29,Utilities,Utilities - Regulated Electric,1.0237,19
2016-02-29,Utilities,Utilities - Regulated Electric,1.0359,19
2016-03-31,Utilities,Utilities - Regulated Electric,1.0224,19
2016-04-29,Utilities,Utilities - Regulated Electric,0.9818,19
2016-05-31,Utilities,Utilities - Regulated Electric,0.9298,19
2016-06-30,Utilities,Utilities - Regulated Electric,0.9302,19
2016-07-29,Utilities,Utilities - Regulated Electric,0.9398,20
2016-08-31,Utilities,Utilities - Regulated Electric,0.9429,20
2016-09-30,Utilities,Utilities - Regulated Electric,0.9156,20
2016-10-31,Utilities,Utilities - Regulated Electric,0.9165,20
2016-11-30,Utilities,Utilities - Regulated Electric,0.9446,21
2016-12-30,Utilities,Utilities - Regulated Electric,0.9906,21
2017-01-31,Utilities,Utilities - Regulated Electric,1.0129,21
2017-02-28,Utilities,Utilities - Regulated Electric,1.0448,21
2017-03-31,Utilities,Utilities - Regulated Electric,1.0683,21
2017-04-28,Utilities,Utilities - Regulated Electric,1.1300,21
2017-05-31,Utilities,Utilities - Regulated Electric,1.1427,21
2017-06-30,Utilities,Utilities - Regulated Electric,1.1500,21
2017-07-31,Utilities,Utilities - Regulated Electric,1.1443,21
2017-08-31,Utilities,Utilities - Regulated Electric,1.1132,21
2017-09-29,Utilities,Utilities - Regulated Electric,1.1110,21
2017-10-31,Utilities,Utilities - Regulated Electric,1.1070,21
2017-11-30,Utilities,Utilities - Regulated Electric,1.0782,21
2017-12-29,Utilities,Utilities - Regulated Electric,1.0664,21
2018-01-31,Utilities,Utilities - Regulated Electric,1.0472,21
2018-02-28,Utilities,Utilities - Regulated Electric,0.9324,21
2018-03-29,Utilities,Utilities - Regulated Electric,0.9479,21
2018-04-30,Utilities,Utilities - Regulated Electric,1.0012,21
2018-05-31,Utilities,Utilities - Regulated Electric,0.8684,21
2018-06-29,Utilities,Utilities - Regulated Electric,0.7693,22
2018-07-31,Utilities,Utilities - Regulated Electric,0.7388,22
2018-08-31,Utilities,Utilities - Regulated Electric,0.7643,22
2018-09-28,Utilities,Utilities - Regulated Electric,0.7817,22
2018-10-31,Utilities,Utilities - Regulated Electric,0.7981,22
2018-11-30,Utilities,Utilities - Regulated Electric,0.7957,22
2018-12-31,Utilities,Utilities - Regulated Electric,0.7924,22
2019-01-31,Utilities,Utilities - Regulated Electric,0.7024,22
2019-02-28,Utilities,Utilities - Regulated Electric,0.6541,22
2019-03-29,Utilities,Utilities - Regulated Electric,0.6525,22
2019-04-30,Utilities,Utilities - Regulated Electric,0.6443,22
2019-05-31,Utilities,Utilities - Regulated Electric,0.6440,22
2019-06-28,Utilities,Utilities - Regulated Electric,0.6564,22
2019-07-31,Utilities,Utilities - Regulated Electric,0.6632,22
2019-08-30,Utilities,Utilities - Regulated Electric,0.6468,22
2019-09-30,Utilities,Utilities - Regulated Electric,0.6517,22
2019-10-31,Utilities,Utilities - Regulated Electric,0.6383,22
2019-11-29,Utilities,Utilities - Regulated Electric,0.6255,22
2019-12-31,Utilities,Utilities - Regulated Electric,0.6136,22
2020-01-31,Utilities,Utilities - Regulated Electric,0.6414,22
2020-02-28,Utilities,Utilities - Regulated Electric,0.6591,22
2020-03-31,Utilities,Utilities - Regulated Electric,0.6657,22
2020-04-30,Utilities,Utilities - Regulated Electric,0.6615,22
2020-05-29,Utilities,Utilities - Regulated Electric,0.6984,22
2020-06-30,Utilities,Utilities - Regulated Electric,1.0231,22
2020-07-31,Utilities,Utilities - Regulated Electric,1.0441,22
2020-08-31,Utilities,Utilities - Regulated Electric,1.0561,22
2020-09-30,Utilities,Utilities - Regulated Electric,1.0391,22
2020-10-30,Utilities,Utilities - Regulated Electric,1.0392,22
2020-11-30,Utilities,Utilities - Regulated Electric,1.0290,22
2020-12-31,Utilities,Utilities - Regulated Electric,1.0091,22
2021-01-29,Utilities,Utilities - Regulated Electric,1.0153,22
2021-02-26,Utilities,Utilities - Regulated Electric,1.0175,22
2021-03-31,Utilities,Utilities - Regulated Electric,1.0317,22
2021-04-30,Utilities,Utilities - Regulated Electric,1.0216,22
